,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
3966,0.409,0.674,11,-6.642,1,0.0421,0.0117,0.0025,0.274,0.75,192.121,audio_features,0goJgZTM4Ml78IgMPXMCqo,spotify:track:0goJgZTM4Ml78IgMPXMCqo,https://api.spotify.com/v1/tracks/0goJgZTM4Ml78IgMPXMCqo,https://api.spotify.com/v1/audio-analysis/0goJgZTM4Ml78IgMPXMCqo,230080,4
3967,0.368,0.133,5,-22.986,1,0.0354,0.94,0.957,0.125,0.311,99.676,audio_features,7JjQ17pgkEAutmlNo1McuL,spotify:track:7JjQ17pgkEAutmlNo1McuL,https://api.spotify.com/v1/tracks/7JjQ17pgkEAutmlNo1McuL,https://api.spotify.com/v1/audio-analysis/7JjQ17pgkEAutmlNo1McuL,50960,4
3968,0.585,0.704,7,-14.113,1,0.158,0.703,8.04e-05,0.31,0.886,157.298,audio_features,5963wXjdwzXdMAzGppww8I,spotify:track:5963wXjdwzXdMAzGppww8I,https://api.spotify.com/v1/tracks/5963wXjdwzXdMAzGppww8I,https://api.spotify.com/v1/audio-analysis/5963wXjdwzXdMAzGppww8I,161453,4
3969,0.335,0.416,0,-11.051,1,0.0348,0.345,0.136,0.116,0.223,174.464,audio_features,1jOLTO379yIu9aMnCkpMQl,spotify:track:1jOLTO379yIu9aMnCkpMQl,https://api.spotify.com/v1/tracks/1jOLTO379yIu9aMnCkpMQl,https://api.spotify.com/v1/audio-analysis/1jOLTO379yIu9aMnCkpMQl,242973,3
3970,0.63,0.908,11,-2.42,1,0.0326,0.0238,0.592,0.116,0.968,120.522,audio_features,46Y1VsEbWAQ7dIZe1gpnve,spotify:track:46Y1VsEbWAQ7dIZe1gpnve,https://api.spotify.com/v1/tracks/46Y1VsEbWAQ7dIZe1gpnve,https://api.spotify.com/v1/audio-analysis/46Y1VsEbWAQ7dIZe1gpnve,189227,4
3971,0.347,0.529,9,-7.708,1,0.0334,0.416,0.0,0.883,0.81,77.796,audio_features,6u8BoFwaowF6MkE1PRJ5D8,spotify:track:6u8BoFwaowF6MkE1PRJ5D8,https://api.spotify.com/v1/tracks/6u8BoFwaowF6MkE1PRJ5D8,https://api.spotify.com/v1/audio-analysis/6u8BoFwaowF6MkE1PRJ5D8,178040,4
3972,0.373,0.388,9,-9.31,1,0.0337,0.525,0.0,0.267,0.687,77.643,audio_features,7rgUYidQh5tH0YlXCoKaYJ,spotify:track:7rgUYidQh5tH0YlXCoKaYJ,https://api.spotify.com/v1/tracks/7rgUYidQh5tH0YlXCoKaYJ,https://api.spotify.com/v1/audio-analysis/7rgUYidQh5tH0YlXCoKaYJ,181347,4
3973,0.769,0.159,11,-13.556,1,0.0369,0.95,0.0165,0.109,0.545,118.699,audio_features,1V4h1A0c9F0tYZfVzFtDri,spotify:track:1V4h1A0c9F0tYZfVzFtDri,https://api.spotify.com/v1/tracks/1V4h1A0c9F0tYZfVzFtDri,https://api.spotify.com/v1/audio-analysis/1V4h1A0c9F0tYZfVzFtDri,144440,4
3974,0.308,0.971,4,-3.23,1,0.0344,0.0625,0.938,0.0806,0.659,128.204,audio_features,6lnnaGN20kl0jEYJSxCgU9,spotify:track:6lnnaGN20kl0jEYJSxCgU9,https://api.spotify.com/v1/tracks/6lnnaGN20kl0jEYJSxCgU9,https://api.spotify.com/v1/audio-analysis/6lnnaGN20kl0jEYJSxCgU9,186038,4
3975,0.304,0.971,4,-3.226,1,0.0351,0.0594,0.955,0.0799,0.696,127.801,audio_features,1BqYfvKdFtWHzpiQv0FEKe,spotify:track:1BqYfvKdFtWHzpiQv0FEKe,https://api.spotify.com/v1/tracks/1BqYfvKdFtWHzpiQv0FEKe,https://api.spotify.com/v1/audio-analysis/1BqYfvKdFtWHzpiQv0FEKe,186267,4
3976,0.674,0.327,4,-16.986,0,0.0574,0.613,0.199,0.0756,0.494,108.995,audio_features,5zb7npjQqoJ7Kcpq4yD9qn,spotify:track:5zb7npjQqoJ7Kcpq4yD9qn,https://api.spotify.com/v1/tracks/5zb7npjQqoJ7Kcpq4yD9qn,https://api.spotify.com/v1/audio-analysis/5zb7npjQqoJ7Kcpq4yD9qn,284373,4
3977,0.488,0.539,9,-8.752,1,0.0304,0.136,0.0,0.0538,0.473,115.941,audio_features,4LLBKnNCrSRrSjSTuiwjE9,spotify:track:4LLBKnNCrSRrSjSTuiwjE9,https://api.spotify.com/v1/tracks/4LLBKnNCrSRrSjSTuiwjE9,https://api.spotify.com/v1/audio-analysis/4LLBKnNCrSRrSjSTuiwjE9,199960,4
3978,0.418,0.524,5,-7.901,1,0.0506,0.989,0.936,0.131,0.616,89.585,audio_features,175jiRVJ6N6ayJQ1FXim57,spotify:track:175jiRVJ6N6ayJQ1FXim57,https://api.spotify.com/v1/tracks/175jiRVJ6N6ayJQ1FXim57,https://api.spotify.com/v1/audio-analysis/175jiRVJ6N6ayJQ1FXim57,98960,3
3979,0.781,0.438,0,-11.703,1,0.0327,0.889,0.00356,0.118,0.597,118.973,audio_features,18aVB3K8wkoGX0scKQlKvP,spotify:track:18aVB3K8wkoGX0scKQlKvP,https://api.spotify.com/v1/tracks/18aVB3K8wkoGX0scKQlKvP,https://api.spotify.com/v1/audio-analysis/18aVB3K8wkoGX0scKQlKvP,160973,4
3980,0.533,0.66,4,-7.694,1,0.0337,0.346,0.0,0.26,0.818,131.975,audio_features,70HNt0eoBVqr4ss68U8x3B,spotify:track:70HNt0eoBVqr4ss68U8x3B,https://api.spotify.com/v1/tracks/70HNt0eoBVqr4ss68U8x3B,https://api.spotify.com/v1/audio-analysis/70HNt0eoBVqr4ss68U8x3B,138667,4
3981,0.441,0.863,2,-6.787,1,0.0363,0.000141,0.719,0.0775,0.328,168.087,audio_features,22iKX3jvZwZNW7RlrwQ822,spotify:track:22iKX3jvZwZNW7RlrwQ822,https://api.spotify.com/v1/tracks/22iKX3jvZwZNW7RlrwQ822,https://api.spotify.com/v1/audio-analysis/22iKX3jvZwZNW7RlrwQ822,153760,4
3982,0.612,0.0666,5,-13.523,0,0.0371,0.87,0.0,0.112,0.326,80.524,audio_features,6DMTaWqaOA7zBi9iU9gSER,spotify:track:6DMTaWqaOA7zBi9iU9gSER,https://api.spotify.com/v1/tracks/6DMTaWqaOA7zBi9iU9gSER,https://api.spotify.com/v1/audio-analysis/6DMTaWqaOA7zBi9iU9gSER,192000,4
3983,0.689,0.333,0,-12.134,0,0.0307,0.817,5.13e-06,0.285,0.471,115.835,audio_features,2stkLJ0JNcXkIRDNF3ld6c,spotify:track:2stkLJ0JNcXkIRDNF3ld6c,https://api.spotify.com/v1/tracks/2stkLJ0JNcXkIRDNF3ld6c,https://api.spotify.com/v1/audio-analysis/2stkLJ0JNcXkIRDNF3ld6c,124160,4
3984,0.587,0.275,7,-10.634,1,0.0431,0.324,0.0,0.218,0.619,86.285,audio_features,0uEW2HfyPuREnnMzFxmdbH,spotify:track:0uEW2HfyPuREnnMzFxmdbH,https://api.spotify.com/v1/tracks/0uEW2HfyPuREnnMzFxmdbH,https://api.spotify.com/v1/audio-analysis/0uEW2HfyPuREnnMzFxmdbH,164733,4
3985,0.398,0.392,7,-9.05,1,0.0282,0.207,0.0,0.102,0.378,184.267,audio_features,4F1AgKpuFRMLEgtPETVwZk,spotify:track:4F1AgKpuFRMLEgtPETVwZk,https://api.spotify.com/v1/tracks/4F1AgKpuFRMLEgtPETVwZk,https://api.spotify.com/v1/audio-analysis/4F1AgKpuFRMLEgtPETVwZk,129120,3
3986,0.272,0.232,10,-11.018,1,0.0397,0.918,0.0236,0.113,0.377,180.314,audio_features,570ocPyYy6lgJPnPAo66cZ,spotify:track:570ocPyYy6lgJPnPAo66cZ,https://api.spotify.com/v1/tracks/570ocPyYy6lgJPnPAo66cZ,https://api.spotify.com/v1/audio-analysis/570ocPyYy6lgJPnPAo66cZ,105360,3
3987,0.615,0.55,11,-13.858,0,0.0349,0.0546,0.191,0.747,0.549,95.485,audio_features,3xGJuHvSxFJxxYlHj5BIoT,spotify:track:3xGJuHvSxFJxxYlHj5BIoT,https://api.spotify.com/v1/tracks/3xGJuHvSxFJxxYlHj5BIoT,https://api.spotify.com/v1/audio-analysis/3xGJuHvSxFJxxYlHj5BIoT,209957,4
3988,0.741,0.538,2,-7.733,0,0.0313,0.0484,0.0298,0.119,0.594,124.017,audio_features,6R2JL2Bfu6Mhf0aqvPSwOq,spotify:track:6R2JL2Bfu6Mhf0aqvPSwOq,https://api.spotify.com/v1/tracks/6R2JL2Bfu6Mhf0aqvPSwOq,https://api.spotify.com/v1/audio-analysis/6R2JL2Bfu6Mhf0aqvPSwOq,234640,4
3989,0.28,0.782,4,-7.223,1,0.0428,0.0704,0.0732,0.0746,0.431,179.708,audio_features,1vVnwMb2tV0nb9UJ7v5cxR,spotify:track:1vVnwMb2tV0nb9UJ7v5cxR,https://api.spotify.com/v1/tracks/1vVnwMb2tV0nb9UJ7v5cxR,https://api.spotify.com/v1/audio-analysis/1vVnwMb2tV0nb9UJ7v5cxR,182027,4
3990,0.677,0.676,7,-8.982,1,0.0446,0.724,4.16e-05,0.136,0.437,123.287,audio_features,1UJNoWFbeImmzoRPuizKsx,spotify:track:1UJNoWFbeImmzoRPuizKsx,https://api.spotify.com/v1/tracks/1UJNoWFbeImmzoRPuizKsx,https://api.spotify.com/v1/audio-analysis/1UJNoWFbeImmzoRPuizKsx,182240,4
3991,0.698,0.293,0,-11.361,1,0.0332,0.784,0.0106,0.0936,0.724,117.613,audio_features,1dxbAIfCASqv6jix2R1Taj,spotify:track:1dxbAIfCASqv6jix2R1Taj,https://api.spotify.com/v1/tracks/1dxbAIfCASqv6jix2R1Taj,https://api.spotify.com/v1/audio-analysis/1dxbAIfCASqv6jix2R1Taj,148413,4
3992,0.478,0.865,7,-4.381,1,0.0844,0.0965,0.0822,0.357,0.521,91.792,audio_features,3UOQvzz6Wqn2514WYD3hwl,spotify:track:3UOQvzz6Wqn2514WYD3hwl,https://api.spotify.com/v1/tracks/3UOQvzz6Wqn2514WYD3hwl,https://api.spotify.com/v1/audio-analysis/3UOQvzz6Wqn2514WYD3hwl,232787,4
3993,0.582,0.827,7,-11.432,1,0.0344,0.0834,0.892,0.176,0.0345,122.016,audio_features,3MPekp0OLulU4TWWuFmKIB,spotify:track:3MPekp0OLulU4TWWuFmKIB,https://api.spotify.com/v1/tracks/3MPekp0OLulU4TWWuFmKIB,https://api.spotify.com/v1/audio-analysis/3MPekp0OLulU4TWWuFmKIB,248560,4
3994,0.562,0.836,1,-4.94,1,0.0431,0.0216,1.52e-05,0.117,0.647,158.316,audio_features,38PHfFH9E1pjToQlTH41Pp,spotify:track:38PHfFH9E1pjToQlTH41Pp,https://api.spotify.com/v1/tracks/38PHfFH9E1pjToQlTH41Pp,https://api.spotify.com/v1/audio-analysis/38PHfFH9E1pjToQlTH41Pp,192667,4
3995,0.485,0.799,5,-5.886,1,0.029,0.122,0.0054,0.33,0.468,111.012,audio_features,5nv854ey1k43KaZ0kHmE4Z,spotify:track:5nv854ey1k43KaZ0kHmE4Z,https://api.spotify.com/v1/tracks/5nv854ey1k43KaZ0kHmE4Z,https://api.spotify.com/v1/audio-analysis/5nv854ey1k43KaZ0kHmE4Z,228013,3
3996,0.52,0.935,1,-4.543,0,0.197,0.000103,0.731,0.16,0.385,128.578,audio_features,69kMwl7dsqCdHqqRlD7FrM,spotify:track:69kMwl7dsqCdHqqRlD7FrM,https://api.spotify.com/v1/tracks/69kMwl7dsqCdHqqRlD7FrM,https://api.spotify.com/v1/audio-analysis/69kMwl7dsqCdHqqRlD7FrM,257333,4
3997,0.785,0.961,2,-4.22,1,0.0311,0.06,0.00154,0.0765,0.903,128.522,audio_features,17IO3BVtXffjoAoozlGWNf,spotify:track:17IO3BVtXffjoAoozlGWNf,https://api.spotify.com/v1/tracks/17IO3BVtXffjoAoozlGWNf,https://api.spotify.com/v1/audio-analysis/17IO3BVtXffjoAoozlGWNf,233053,4
3998,0.0,0.34,2,-17.387,1,0.0,0.754,0.0,0.881,0.0,0.0,audio_features,21VDF2xzLl8P1vDVr0nuQY,spotify:track:21VDF2xzLl8P1vDVr0nuQY,https://api.spotify.com/v1/tracks/21VDF2xzLl8P1vDVr0nuQY,https://api.spotify.com/v1/audio-analysis/21VDF2xzLl8P1vDVr0nuQY,12333,0
3999,0.634,0.589,1,-5.529,1,0.318,0.289,0.000114,0.0993,0.614,100.04,audio_features,4ZDpY2M7NjOBTmPeSeejy0,spotify:track:4ZDpY2M7NjOBTmPeSeejy0,https://api.spotify.com/v1/tracks/4ZDpY2M7NjOBTmPeSeejy0,https://api.spotify.com/v1/audio-analysis/4ZDpY2M7NjOBTmPeSeejy0,162733,4
4000,0.346,0.753,10,-4.606,0,0.273,0.0229,0.0641,0.3,0.184,79.275,audio_features,4GtN7yHlsvQanJfp2Qzw1A,spotify:track:4GtN7yHlsvQanJfp2Qzw1A,https://api.spotify.com/v1/tracks/4GtN7yHlsvQanJfp2Qzw1A,https://api.spotify.com/v1/audio-analysis/4GtN7yHlsvQanJfp2Qzw1A,164640,4
4001,0.512,0.704,9,-6.391,1,0.288,0.0416,0.0,0.186,0.478,116.098,audio_features,2fli5odR3pSajWgg4pqHud,spotify:track:2fli5odR3pSajWgg4pqHud,https://api.spotify.com/v1/tracks/2fli5odR3pSajWgg4pqHud,https://api.spotify.com/v1/audio-analysis/2fli5odR3pSajWgg4pqHud,218360,5
4002,0.44,0.236,11,-14.33,0,0.0301,0.935,0.92,0.136,0.166,119.7,audio_features,5w4VBfuDTUOYrqUsyE2jRM,spotify:track:5w4VBfuDTUOYrqUsyE2jRM,https://api.spotify.com/v1/tracks/5w4VBfuDTUOYrqUsyE2jRM,https://api.spotify.com/v1/audio-analysis/5w4VBfuDTUOYrqUsyE2jRM,438200,4
4003,0.494,0.99,11,-4.928,0,0.0569,0.0936,0.989,0.088,0.657,136.363,audio_features,3XWZ7PNB3ei50bTPzHhqA6,spotify:track:3XWZ7PNB3ei50bTPzHhqA6,https://api.spotify.com/v1/tracks/3XWZ7PNB3ei50bTPzHhqA6,https://api.spotify.com/v1/audio-analysis/3XWZ7PNB3ei50bTPzHhqA6,227493,4
4004,0.932,0.573,0,-8.329,1,0.0578,0.000543,0.248,0.111,0.186,122.872,audio_features,7lJIjSxAT7OcJA4zLb4q57,spotify:track:7lJIjSxAT7OcJA4zLb4q57,https://api.spotify.com/v1/tracks/7lJIjSxAT7OcJA4zLb4q57,https://api.spotify.com/v1/audio-analysis/7lJIjSxAT7OcJA4zLb4q57,239827,4
4005,0.435,0.727,1,-6.969,1,0.0611,0.0424,4.6e-06,0.105,0.399,174.992,audio_features,1CRESO4AuKm5B5Lqodk7t9,spotify:track:1CRESO4AuKm5B5Lqodk7t9,https://api.spotify.com/v1/tracks/1CRESO4AuKm5B5Lqodk7t9,https://api.spotify.com/v1/audio-analysis/1CRESO4AuKm5B5Lqodk7t9,274286,4
4006,0.825,0.435,1,-9.582,1,0.0568,0.452,0.609,0.0953,0.243,119.038,audio_features,5xhQChGGhKLWqBqX4XhtYE,spotify:track:5xhQChGGhKLWqBqX4XhtYE,https://api.spotify.com/v1/tracks/5xhQChGGhKLWqBqX4XhtYE,https://api.spotify.com/v1/audio-analysis/5xhQChGGhKLWqBqX4XhtYE,259102,4
4007,0.546,0.53,1,-9.059,1,0.211,0.476,0.0,0.0955,0.227,128.209,audio_features,4629a9ZJgYXw39hwWQ8c9O,spotify:track:4629a9ZJgYXw39hwWQ8c9O,https://api.spotify.com/v1/tracks/4629a9ZJgYXw39hwWQ8c9O,https://api.spotify.com/v1/audio-analysis/4629a9ZJgYXw39hwWQ8c9O,225080,4
4008,0.399,0.849,10,-5.813,1,0.562,0.118,0.0,0.352,0.123,181.839,audio_features,2fFK9wfqren1E7hv2zUrSp,spotify:track:2fFK9wfqren1E7hv2zUrSp,https://api.spotify.com/v1/tracks/2fFK9wfqren1E7hv2zUrSp,https://api.spotify.com/v1/audio-analysis/2fFK9wfqren1E7hv2zUrSp,160879,4
4009,0.4,0.804,7,-6.916,1,0.0369,0.0869,7.11e-05,0.125,0.237,90.295,audio_features,32w9VWBi34tctML1fkAZtN,spotify:track:32w9VWBi34tctML1fkAZtN,https://api.spotify.com/v1/tracks/32w9VWBi34tctML1fkAZtN,https://api.spotify.com/v1/audio-analysis/32w9VWBi34tctML1fkAZtN,274227,4
4010,0.486,0.652,11,-7.226,0,0.052,0.408,6.63e-05,0.077,0.391,113.055,audio_features,2sNvitW3TxiTeC9xT9f2ZZ,spotify:track:2sNvitW3TxiTeC9xT9f2ZZ,https://api.spotify.com/v1/tracks/2sNvitW3TxiTeC9xT9f2ZZ,https://api.spotify.com/v1/audio-analysis/2sNvitW3TxiTeC9xT9f2ZZ,273684,4
4011,0.679,0.576,4,-6.609,0,0.0402,0.261,0.000113,0.366,0.348,154.09,audio_features,0j0DNujXWeupLpZobbABoo,spotify:track:0j0DNujXWeupLpZobbABoo,https://api.spotify.com/v1/tracks/0j0DNujXWeupLpZobbABoo,https://api.spotify.com/v1/audio-analysis/0j0DNujXWeupLpZobbABoo,236683,4
4012,0.679,0.662,8,-6.069,0,0.174,0.155,0.0,0.152,0.438,99.879,audio_features,4iZPNYqzI2L0uwuUKun7Aa,spotify:track:4iZPNYqzI2L0uwuUKun7Aa,https://api.spotify.com/v1/tracks/4iZPNYqzI2L0uwuUKun7Aa,https://api.spotify.com/v1/audio-analysis/4iZPNYqzI2L0uwuUKun7Aa,222801,4
4013,0.795,0.558,9,-7.939,0,0.0312,0.118,0.0591,0.105,0.246,112.029,audio_features,5mEdU0a2nw4vsuA8Pr8Av2,spotify:track:5mEdU0a2nw4vsuA8Pr8Av2,https://api.spotify.com/v1/tracks/5mEdU0a2nw4vsuA8Pr8Av2,https://api.spotify.com/v1/audio-analysis/5mEdU0a2nw4vsuA8Pr8Av2,209648,4
4014,0.539,0.884,9,-6.53,1,0.0403,0.382,0.00166,0.76,0.752,100.812,audio_features,4NtUY5IGzHCaqfZemmAu56,spotify:track:4NtUY5IGzHCaqfZemmAu56,https://api.spotify.com/v1/tracks/4NtUY5IGzHCaqfZemmAu56,https://api.spotify.com/v1/audio-analysis/4NtUY5IGzHCaqfZemmAu56,230693,4
4015,0.631,0.632,1,-8.227,0,0.031,0.484,0.0316,0.121,0.492,118.649,audio_features,0t7ttzoe3dV0mah4lBI2kx,spotify:track:0t7ttzoe3dV0mah4lBI2kx,https://api.spotify.com/v1/tracks/0t7ttzoe3dV0mah4lBI2kx,https://api.spotify.com/v1/audio-analysis/0t7ttzoe3dV0mah4lBI2kx,270853,4
4016,0.683,0.764,7,-7.89,0,0.0315,0.0222,0.00932,0.263,0.738,123.873,audio_features,33iAwBBb962LFQei4J0b0b,spotify:track:33iAwBBb962LFQei4J0b0b,https://api.spotify.com/v1/tracks/33iAwBBb962LFQei4J0b0b,https://api.spotify.com/v1/audio-analysis/33iAwBBb962LFQei4J0b0b,269000,4
4017,0.7,0.675,9,-10.956,1,0.241,0.578,0.0,0.0397,0.608,115.925,audio_features,3odPjdX1SjxxjIr0EZjEht,spotify:track:3odPjdX1SjxxjIr0EZjEht,https://api.spotify.com/v1/tracks/3odPjdX1SjxxjIr0EZjEht,https://api.spotify.com/v1/audio-analysis/3odPjdX1SjxxjIr0EZjEht,377573,4
4018,0.681,0.163,11,-22.597,1,0.165,0.881,7.62e-05,0.0688,0.771,69.283,audio_features,5YbgcwHjQhdT1BYQ4rxWlD,spotify:track:5YbgcwHjQhdT1BYQ4rxWlD,https://api.spotify.com/v1/tracks/5YbgcwHjQhdT1BYQ4rxWlD,https://api.spotify.com/v1/audio-analysis/5YbgcwHjQhdT1BYQ4rxWlD,292400,4
4019,0.782,0.808,2,-8.374,1,0.0291,0.0298,0.0,0.161,0.971,104.983,audio_features,3dnuwPEfSXBAlvP8fG9Pyv,spotify:track:3dnuwPEfSXBAlvP8fG9Pyv,https://api.spotify.com/v1/tracks/3dnuwPEfSXBAlvP8fG9Pyv,https://api.spotify.com/v1/audio-analysis/3dnuwPEfSXBAlvP8fG9Pyv,176592,4
4020,0.704,0.867,2,-5.808,1,0.0315,0.0846,0.0,0.206,0.809,131.467,audio_features,3XIEWK1V9n25PS9Vb6axj5,spotify:track:3XIEWK1V9n25PS9Vb6axj5,https://api.spotify.com/v1/tracks/3XIEWK1V9n25PS9Vb6axj5,https://api.spotify.com/v1/audio-analysis/3XIEWK1V9n25PS9Vb6axj5,188133,4
4021,0.704,0.352,11,-11.909,1,0.0394,0.227,0.003,0.0797,0.535,140.11,audio_features,4QvuyuN2d5sHBOl2rnatCx,spotify:track:4QvuyuN2d5sHBOl2rnatCx,https://api.spotify.com/v1/tracks/4QvuyuN2d5sHBOl2rnatCx,https://api.spotify.com/v1/audio-analysis/4QvuyuN2d5sHBOl2rnatCx,305413,4
4022,0.708,0.946,1,-4.563,1,0.0505,0.0722,0.0292,0.113,0.765,128.041,audio_features,4bk6pcoFtJXvsZXXIt5xAj,spotify:track:4bk6pcoFtJXvsZXXIt5xAj,https://api.spotify.com/v1/tracks/4bk6pcoFtJXvsZXXIt5xAj,https://api.spotify.com/v1/audio-analysis/4bk6pcoFtJXvsZXXIt5xAj,231067,4
4023,0.583,0.905,2,-6.132,1,0.0733,0.0984,0.00019,0.0593,0.646,173.982,audio_features,2vz1CsL5WBsbpBcwgboTAw,spotify:track:2vz1CsL5WBsbpBcwgboTAw,https://api.spotify.com/v1/tracks/2vz1CsL5WBsbpBcwgboTAw,https://api.spotify.com/v1/audio-analysis/2vz1CsL5WBsbpBcwgboTAw,226827,4
4024,0.625,0.665,4,-11.681,0,0.0375,0.0786,1.37e-05,0.047,0.97,150.275,audio_features,7z85Sqa3JrNebHK8sDtcRG,spotify:track:7z85Sqa3JrNebHK8sDtcRG,https://api.spotify.com/v1/tracks/7z85Sqa3JrNebHK8sDtcRG,https://api.spotify.com/v1/audio-analysis/7z85Sqa3JrNebHK8sDtcRG,235067,4
4025,0.931,0.696,11,-10.53,0,0.141,0.0173,3.62e-06,0.0281,0.964,109.99,audio_features,2C09WKP5uGSjTP2UBBfS5Q,spotify:track:2C09WKP5uGSjTP2UBBfS5Q,https://api.spotify.com/v1/tracks/2C09WKP5uGSjTP2UBBfS5Q,https://api.spotify.com/v1/audio-analysis/2C09WKP5uGSjTP2UBBfS5Q,289579,4
4026,0.611,0.847,9,-7.634,0,0.0613,0.766,2.03e-05,0.138,0.964,88.364,audio_features,4HN7R0zJTwLpK5f5xpGMbV,spotify:track:4HN7R0zJTwLpK5f5xpGMbV,https://api.spotify.com/v1/tracks/4HN7R0zJTwLpK5f5xpGMbV,https://api.spotify.com/v1/audio-analysis/4HN7R0zJTwLpK5f5xpGMbV,143288,4
4027,0.605,0.544,2,-11.37,1,0.0682,0.823,0.00579,0.338,0.797,115.779,audio_features,4EoUALVwY4i7U6uKRhk8hr,spotify:track:4EoUALVwY4i7U6uKRhk8hr,https://api.spotify.com/v1/tracks/4EoUALVwY4i7U6uKRhk8hr,https://api.spotify.com/v1/audio-analysis/4EoUALVwY4i7U6uKRhk8hr,163627,4
4028,0.611,0.89,5,-7.466,1,0.0659,0.0484,0.0954,0.0464,0.76,111.957,audio_features,3LY0QqxEvRrq8uSXHFGluz,spotify:track:3LY0QqxEvRrq8uSXHFGluz,https://api.spotify.com/v1/tracks/3LY0QqxEvRrq8uSXHFGluz,https://api.spotify.com/v1/audio-analysis/3LY0QqxEvRrq8uSXHFGluz,226120,4
4029,0.779,0.742,5,-8.534,1,0.0368,0.0463,5.56e-05,0.157,0.286,100.2,audio_features,5ZpDiWqCG93McsnuHu9uCR,spotify:track:5ZpDiWqCG93McsnuHu9uCR,https://api.spotify.com/v1/tracks/5ZpDiWqCG93McsnuHu9uCR,https://api.spotify.com/v1/audio-analysis/5ZpDiWqCG93McsnuHu9uCR,277480,4
4030,0.57,0.61,2,-10.88,1,0.0301,0.000261,0.738,0.106,0.214,114.009,audio_features,56BtIRP220yrOaDPwW6Wx7,spotify:track:56BtIRP220yrOaDPwW6Wx7,https://api.spotify.com/v1/tracks/56BtIRP220yrOaDPwW6Wx7,https://api.spotify.com/v1/audio-analysis/56BtIRP220yrOaDPwW6Wx7,384555,4
4031,0.66,0.89,2,-4.769,1,0.0389,0.0214,0.0,0.103,0.827,105.003,audio_features,40xtweuHBkLXNMO3xCK5AZ,spotify:track:40xtweuHBkLXNMO3xCK5AZ,https://api.spotify.com/v1/tracks/40xtweuHBkLXNMO3xCK5AZ,https://api.spotify.com/v1/audio-analysis/40xtweuHBkLXNMO3xCK5AZ,238467,4
4032,0.635,0.926,0,-5.589,1,0.151,0.0893,4.53e-06,0.0928,0.761,100.048,audio_features,6Qj1WXW41Mn3Fh9V2sHphM,spotify:track:6Qj1WXW41Mn3Fh9V2sHphM,https://api.spotify.com/v1/tracks/6Qj1WXW41Mn3Fh9V2sHphM,https://api.spotify.com/v1/audio-analysis/6Qj1WXW41Mn3Fh9V2sHphM,189840,4
4033,0.527,0.82,6,-5.855,1,0.0325,0.00157,1.88e-05,0.0882,0.25,120.041,audio_features,6dyAQCtgho3Cs3LcLvPbl0,spotify:track:6dyAQCtgho3Cs3LcLvPbl0,https://api.spotify.com/v1/tracks/6dyAQCtgho3Cs3LcLvPbl0,https://api.spotify.com/v1/audio-analysis/6dyAQCtgho3Cs3LcLvPbl0,193000,4
4034,0.26,0.823,4,-6.216,0,0.069,0.0815,0.00223,0.204,0.307,78.772,audio_features,2AGP16NS5LsvnskU9PdafD,spotify:track:2AGP16NS5LsvnskU9PdafD,https://api.spotify.com/v1/tracks/2AGP16NS5LsvnskU9PdafD,https://api.spotify.com/v1/audio-analysis/2AGP16NS5LsvnskU9PdafD,170067,4
4035,0.657,0.435,10,-15.707,1,0.0552,0.739,0.0,0.167,0.771,135.975,audio_features,0q21FNwES2bbtcduB6kjEU,spotify:track:0q21FNwES2bbtcduB6kjEU,https://api.spotify.com/v1/tracks/0q21FNwES2bbtcduB6kjEU,https://api.spotify.com/v1/audio-analysis/0q21FNwES2bbtcduB6kjEU,181133,4
4036,0.647,0.71,0,-4.692,1,0.029,0.000973,0.703,0.0777,0.268,110.059,audio_features,7ckO5VCuSYBQGceDzJMd6S,spotify:track:7ckO5VCuSYBQGceDzJMd6S,https://api.spotify.com/v1/tracks/7ckO5VCuSYBQGceDzJMd6S,https://api.spotify.com/v1/audio-analysis/7ckO5VCuSYBQGceDzJMd6S,217493,4
4037,0.675,0.899,10,-6.124,0,0.0418,0.0696,0.000139,0.33,0.91,103.683,audio_features,3LmpQiFNgFCnvAnhhvKUyI,spotify:track:3LmpQiFNgFCnvAnhhvKUyI,https://api.spotify.com/v1/tracks/3LmpQiFNgFCnvAnhhvKUyI,https://api.spotify.com/v1/audio-analysis/3LmpQiFNgFCnvAnhhvKUyI,285200,4
4038,0.729,0.794,1,-7.208,0,0.0249,0.0245,0.00125,0.0897,0.896,109.123,audio_features,66wpCqkkM6MrxXSbfgmsrh,spotify:track:66wpCqkkM6MrxXSbfgmsrh,https://api.spotify.com/v1/tracks/66wpCqkkM6MrxXSbfgmsrh,https://api.spotify.com/v1/audio-analysis/66wpCqkkM6MrxXSbfgmsrh,213400,4
4039,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,audio_features,6CO62sXA0V1JhdgE7E2VeW,spotify:track:6CO62sXA0V1JhdgE7E2VeW,https://api.spotify.com/v1/tracks/6CO62sXA0V1JhdgE7E2VeW,https://api.spotify.com/v1/audio-analysis/6CO62sXA0V1JhdgE7E2VeW,214148,4
